"","user_id","status_id","created_at","screen_name","text","source","lon","lat","Full Address","statename"
"5269","1115420988","1103824245853966336",2019-03-08 01:06:22,"Sierra_TVNews","Remember the swine flu pandemic in 2009? It turns out H1N1 is back and seasonal, but that might not be bad news. https://t.co/81WCrMTybm","Facebook",-108.5506486,39.0638705,"1301 Pitkin Ave, Grand Junction, CO 81501, USA","Colorado"
"5270","913996212734279680","1103823915221045250",2019-03-08 01:05:04,"Rachelchp4","I want a Taco Hell breakfast burrito something fierce. But also feel like I’m getting the flu. So eh probs not the best time to eat that inevitable shitstorm.","Twitter for iPhone",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"5271","25519537","1103823698459590658",2019-03-08 01:04:12,"cghoseBiz1st","Heeyyyy this story is out — and so am I, with the flu. Even though we all got our flu shots. See you Monday kids, still go get your shots! https://t.co/1oDfeh2rlO","Twitter for iPhone",-82.9987942,39.9611755,"Ohio State Capitol, 1 Capitol Square, Columbus, OH 43215, USA","Ohio"
"5272","1084249359640944640","1103823175723421698",2019-03-08 01:02:07,"TheHoopState","🔥NEW EPISODE🔥

Throwback Thursday with @rod_bridgers, @HoopStateWebb &amp; @d0nniebui ⤵️ 

📺: https://t.co/4bHfQI8zQX

🚨EPISODE 2🚨
➡️ Ryan Harrow Flu Game in HS!!🤒
➡️ John Wall 40pt Triple-Double on Senior Night!!😈😤
➡️ Dennis Smith Signature Slam!!💪

#HoopState 🍿🍿🍿 https://t.co/uBt7j5Y12H","Twitter for iPhone",-79.0192997,35.7595731,"New Hope, NC, USA","North Carolina"
"5274","765281524950466561","1103822964418662402",2019-03-08 01:01:17,"alliison1011","Babygirl has the flu and this sweet boy won’t leave her side ❤️ https://t.co/0rgtAZcRmE","Twitter for iPhone",-86.158068,39.768403,"Intl Airport - Zone 1 Ground Transportation Center, Indianapolis, IN 46204, USA","Indiana"
"5275","14545714","1103822869610545153",2019-03-08 01:00:54,"NMercad","@bethmachlan Sweat the flu right out of him ftw","Twitter for iPhone",-73.087749,41.6032207,"622 Buckingham St, Watertown, CT 06779, USA","Connecticut"
"5276","708757611395620864","1103822752123891712",2019-03-08 01:00:26,"maginificent7","@BlueSeatBlogs Yes and Staal palying with the Flu","Twitter for iPhone",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"5277","503924224","1103822702329118720",2019-03-08 01:00:14,"3To5Mike","Flu is illegal","Twitter for Android",-82.0845892,39.503126,"50 Main St, Glouster, OH 45732, USA","Ohio"
"5279","1449698779","1103822641738207232",2019-03-08 01:00:00,"PennCancer","For the health of all of us: Wash 👏 Your 👏 Hands 👏! 

As we are in the midst of cold and flu season, proper handwashing is of utmost importance. So we have this best practices guide with all the information you need: https://t.co/zxtRC9ewVu.","Sprinklr",-75.1652215,39.9525839,"1500 PA-3, Philadelphia, PA 19102, USA","Pennsylvania"
"5280","1003259080121749506","1103822552860975104",2019-03-08 00:59:39,"lrgsptswrtr","@DaveJohnsonDP Me, too, until RU build the Mike Ashley Cold-and-Flu-Season Memorial Press Box back in the day. Thanks Ron Downs!","Twitter Web App",-77.3063733,38.8462236,"10428 Main St, Fairfax, VA 22030, USA","Virginia"
"5282","981616827410378754","1103822188984049664",2019-03-08 00:58:12,"RingFalcon","Bit of an update. Wife and I both have flu types A and B. Since we are both sick as hell we've been watching all the Hatchet movies. About to start the 4th one made in 2017. If anyone has seen it, how is it?","Twitter for Android",-92.2243153,34.8150907,"402 S Fairway Ave, Sherwood, AR 72120, USA","Arkansas"
"5283","2809534893","1103822076765499392",2019-03-08 00:57:45,"angelicax311","I would never wish the flu on anyone 😭","Twitter for iPhone",-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA","New York"
"5284","184987977","1103822066309046272",2019-03-08 00:57:43,"jfhbrook","anyone know of a chart that estimates volume/weight of foods given everyday units (""bowl"", ""mug"", ""small side"") ? after accidentally giving myself ketosis flu it's apparent I need metrics if I'm going to try dieting","Twitter Web App",-73.9441579,40.6781784,"58 Brooklyn Ave, Brooklyn, NY 11216, USA","New York"
"5285","1010257180988043265","1103822022386147328",2019-03-08 00:57:32,"ashphaltdreams","neinny: ""why do i have to be involved in this""
also neinny: ""PUT THE FLU VIRUS IN THEIR DRINKS""","TweetDeck",-118.2436849,34.0522342,"106 W 1st St, Los Angeles, CA 90012, USA","California"
"5286","820326900606402560","1103821929130147840",2019-03-08 00:57:10,"ksxx22zz","80,000 people die from the flu each year and I’m gonna die a statistic","Twitter for iPhone",-77.1945247,41.2033216,"314 Shorecrest Ln, Linden, PA 17744, USA","Pennsylvania"
"5287","854726062609227776","1103821844489080833",2019-03-08 00:56:50,"slimee23_","I took a vacation from work just for me to get the flu the day before it starts 💔","Twitter for iPhone",-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA","New York"
"5289","1063967599401361408","1103821574027862017",2019-03-08 00:55:45,"WouldNotBeRuled","@KatTimpf Women are way worse to women than men are capable of.  The number one thing we look for in a woman is that she like us. Y’all dress for each other. My wife in a burlap bag with the flu is fair game. Much to her chagrin.","Twitter for iPhone",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"5290","870993660476882948","1103821213892337665",2019-03-08 00:54:20,"ArnettaReed14","The flu took me down for a while. Getting better though. Hope everyone else is feeling okay. #Flu #FluSeason #Eww","Twitter for Android",-87.9064736,43.0389025,"400 E Wisconsin Ave, Milwaukee, WI 53202, USA","Wisconsin"
"5291","133555593","1103820564211343360",2019-03-08 00:51:45,"ThtPinkElephant","""Washing down flu meds with sprite,
Plotting ice cream and writing comics..."" 💤💤 been jeepin this song all day","Twitter for Android",-97.0916692,31.8023831,"130 N Main St, West, TX 76691, USA","Texas"
"5292","33298273","1103820499845632000",2019-03-08 00:51:29,"coluccid2","@BlueSeatBlogs Yup, and Staal is in the flu","Twitter for iPhone",-74.367096,41.0017644,"50 Kiel Ave, Kinnelon, NJ 07405, USA","New Jersey"
"5293","33298273","1103819160990216192",2019-03-08 00:46:10,"coluccid2","I'm sorry, but idc if you're feeling better from the flu, you should not be playing until you're 100%, him being in the lineup is just gonna get more of the guys sick","Twitter Web Client",-74.367096,41.0017644,"50 Kiel Ave, Kinnelon, NJ 07405, USA","New Jersey"
"5294","16080857","1103820474381934592",2019-03-08 00:51:23,"megdoyle","@goaltech12 And #FLU 🤢","Twitter for iPhone",-77.0863383,35.0821039,"410 Village Green Ct, Trent Woods, NC 28562, USA","North Carolina"
"5295","351825757","1103820433449799687",2019-03-08 00:51:13,"Jeffy_Claw","Note to self... when girlfriend has flu don’t spray cologne. This will make her vomit 🤢😕","Twitter for iPhone",-82.907123,40.4172871,"1664 Township Hwy 165, Ashley, OH 43003, USA","Ohio"
"5297","1056981121135710214","1103820033002745859",2019-03-08 00:49:38,"digitalbump","@koconews Do NOT get the flu vaccine.  This is a propaganda piece.  If you know how to properly wash your hands and keep your fingers out of your mouth and eyes you will be fine.  I have never had a flu shot for 45 years and never get sick.","Twitter Web Client",-97.092877,35.0077519,"38582 Patterson Rd, Wanette, OK 74878, USA","Oklahoma"
"5298","867586255684595713","1103819986265624577",2019-03-08 00:49:27,"drewmichaelll","@Sarahh_Dille welp i have the flu","Twitter for iPhone",-90.0715323,29.9510658,"337 Carondelet St, New Orleans, LA 70130, USA","Louisiana"
"5299","3600791532","1103819752655519745",2019-03-08 00:48:31,"Just_JsWay","@InStyle You mean to tell me someone with the flu when it hurts to blink is trying to determine the appropriate sex position... https://t.co/sKDchVf3xz","Twitter for iPhone",-84.3879824,33.7489954,"Georgia State Capitol, Atlanta, GA 30334, USA","Georgia"
"5300","1095796531951751174","1103819503773933568",2019-03-08 00:47:32,"LeeEllenMarkle1","An Antibody-Inspired Small Molecule Could Make For A Better Flu Treatment https://t.co/MuSuIkWPth
#publichealth","Twitter for Android",-80.4139393,37.2295733,"104 N Main St, Blacksburg, VA 24060, USA","Virginia"
"5301","354595694","1103819433003442177",2019-03-08 00:47:15,"DavidHuffer21","Still getting over this cold or flu or whatever I have. Wanted to stream tonight but its hitting me kinda hard again. Maybe tomorrow. Please keep me on your prayer cards","Twitter for Android",-77.5777692,39.755927,"3 W Main St, Waynesboro, PA 17268, USA","Pennsylvania"
"5302","761977171","1103819186730614784",2019-03-08 00:46:16,"TheJamesHampton","""marc staal battling the flu, but said he's good to go.""

it's tank szn baby! https://t.co/59CxW3lzeu","Twitter Web Client",-73.8166259,40.5860224,"136-24 Rockaway Beach Blvd, Rockaway Park, NY 11694, USA","New York"
"5304","363827960","1103819124109537280",2019-03-08 00:46:01,"TheVeryBestBlog","Man, I haven't had a flu shot in over 10 years.

I can't believe I'm still alive. 🤣🤣🤣

Such propaganda. Read before you inject.","Twitter Web Client",-118.2436849,34.0522342,"106 W 1st St, Los Angeles, CA 90012, USA","California"
"5305","363827960","1103818438852538369",2019-03-08 00:43:18,"TheVeryBestBlog","@ebruenig Wow, and did you notice he dropped dead???

Not. Do your reading and you'll find out that most of those flu vaccines do this thing called ""shedding"". They are only 10% effective, if at all, and there's all kinds of toxic stuff in them.

But you KNOW because, well you think you do","Twitter Web Client",-118.2436849,34.0522342,"106 W 1st St, Los Angeles, CA 90012, USA","California"
"5306","112902058","1103819045453918208",2019-03-08 00:45:43,"InvestWatchBlog","Flu Research Once Banned Because It Was Too Dangerous Is Set To Resume https://t.co/UmxR2inJyZ","IFTTT",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"5307","321796533","1103819043163856897",2019-03-08 00:45:42,"Meryleanne","@bobkevoian Oh no, glad it was temporary and not the flu!  Get well soon you two.","Twitter for iPhone",-86.158068,39.768403,"Intl Airport - Zone 1 Ground Transportation Center, Indianapolis, IN 46204, USA","Indiana"
"5308","48092250","1103819042450825216",2019-03-08 00:45:42,"morgiebashie","It’s flu season and I have caught the shopping bug and my credit card doesn’t have health insurance 😩🤧","Twitter for iPhone",-79.9958864,40.4406248,"572-598 Grant St, Pittsburgh, PA 15219, USA","Pennsylvania"
"5309","103098357","1103818957243465728",2019-03-08 00:45:22,"thenikrivers","Update. I have the #Flu Boooo.  But @altbrandi1077 will be there helping you get your Mumford on! https://t.co/lUJwS0aVZY","Twitter for iPhone",-78.8783689,42.8864468,"5 Niagara Square, Buffalo, NY 14202, USA","New York"
"5310","482199831","1103818716108611584",2019-03-08 00:44:24,"jeffreyvanclea1","My motto is. Don’t buy glazed donuts during flu season","Twitter for iPhone",-119.4179324,36.778261,"2630 Croydon Drive, Sanger, CA 93657, USA","California"
"5311","253865582","1103818655618514944",2019-03-08 00:44:10,"KimRoberts108","We journey to meet a teacher, then discover he is at the place we just left. We take precautions against respiratory illness, only to get stomach flu. https://t.co/hEb8O5wVhN #createchange #selfgrowth","RecurPost - Social Scheduler App",-105.6997332,37.9963881,"154 N Cottonwood, Crestone, CO 81131, USA","Colorado"
"5313","885857993958490114","1103818383940861952",2019-03-08 00:43:05,"cyngutierrezz","My gym boyfriend finally showed up to the gym. So nice to know he’s not down with the flu. Lol","Twitter for iPhone",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"5314","2209440780","1103818256215953413",2019-03-08 00:42:34,"Para_normalJohn","@Shellie_Lou Im doing great but lots of people here are getting the flu or strep throat. Some locsl schools have closed due the flu virus. Glad u are better but that pic you sent when you felt bad was sooo sweet.  I sent you lots of love and pure white light. 💕","Twitter for iPhone",-115.4038924,36.0463595,"15 Allegro St, Blue Diamond, NV 89004, USA","Nevada"
"5315","992617302460903424","1103818133830291461",2019-03-08 00:42:05,"_alexisjayyyy","@wjrchri24 @CookieRunThangs You got the flu cause you fake &amp; not my cousin no more","Twitter for iPhone",-88.0398912,30.6953657,"1 St Louis St, Mobile, AL 36602, USA","Alabama"
"5316","1152879829","1103817998383628288",2019-03-08 00:41:33,"David_Goecke","Oh hey, stomach flu. Been not nearly long enough man😷","Twitter for iPhone",-88.7878678,43.7844397,"Metomen, WI, USA","Wisconsin"
"5317","31427964","1103817865835233280",2019-03-08 00:41:01,"DougDeRose","@ThomasW54460555 I have religiously got the flu shot and I have not been tested but if I don’t have the flu someone had beat me to death in my sleep.       What a little genius.","Twitter for iPhone",-83.611587,39.2022866,"5019 OH-124, Hillsboro, OH 45133, USA","Ohio"
"5318","1057139663427620865","1103817830456127488",2019-03-08 00:40:53,"collins_shirin","wow I’m so ready for summer weather and summer clothes but more ready for flu season to be over","Twitter for iPhone",-105.5911007,41.3113669,"420 E Ivinson Ave, Laramie, WY 82072, USA","Wyoming"
"5321","825083499279446016","1103817146084282368",2019-03-08 00:38:10,"Felicia36912","@Apotheosis1974 @SanitationTake @SenAlexander My concern is the flu shot and the multiple shots they give children.  Yes I have pets and yes they get their rabies shot just so I can get them on a plane.","Twitter Web Client",-83.9704593,35.7564719,"202 E Broadway Ave, Maryville, TN 37804, USA","Tennessee"
"5322","888789164262653952","1103817113280630784",2019-03-08 00:38:02,"SilverBlade20","@DoodledStars According to studies, yes, their antioxidants can battle cold a flu viruses and heal respiratory infections. https://t.co/rXoNssUPQR","Twitter for iPhone",-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA","New York"
"5323","26138276","1103817035312697345",2019-03-08 00:37:43,"aaronecarroll","@ebruenig Tens of thousands die in the US of flu every year","Twitter for iPhone",-86.158068,39.768403,"Intl Airport - Zone 1 Ground Transportation Center, Indianapolis, IN 46204, USA","Indiana"
"5324","24082912","1103816877233659904",2019-03-08 00:37:06,"JaimeKay","I’ve always faked having the flu or say I’m throwing up. https://t.co/ZDhRspXLSe","Twitter for iPhone",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"5325","613179761","1103816875413200898",2019-03-08 00:37:05,"Sharonx__","This flu shit or whatever is killing me, how my eyes feel sore bruh ? 😩🤧","Twitter for iPhone",-121.4943996,38.5815719,"907 9th St, Sacramento, CA 95814, USA","California"
"5326","128228128","1103816869411278848",2019-03-08 00:37:04,"RUMMYRAISIN_","Keeping this momentum going at the gym with 6 pounds I lost from this flu . Someone give it me again.","Twitter for iPhone",-73.9441579,40.6781784,"58 Brooklyn Ave, Brooklyn, NY 11216, USA","New York"
"5327","747160477","1103816865233752064",2019-03-08 00:37:03,"DeadSockPuppet_","@Professorbroman The Orville - all the good drama of Star Trek combined with the fart humor of Family Guy. It’s only 1/2 way through Season 2, so you should be able to catch up. Otherwise I binged Enterprise last year when I had the flu.","Twitter for iPhone",-85.6023643,44.3148443,"Boon Township, MI, USA","Michigan"
